ticket_id,customer_id,agent_id,category_id,channel,created_at,resolved_at,resolution_hours,sla_met,escalated,csat_score,status
T02221,CU0087,A005,C03,Chat,2025-08-12 10:00:00,2025-08-13 10:53:56.871999672,24.9,0,0,4,Resolved
T02222,CU0297,A013,C06,Email,2025-09-15 11:00:00,2025-09-16 10:50:28.058520562,23.84,1,0,3,Resolved
T02223,CU0148,A015,C03,Email,2025-11-15 15:00:00,2025-11-16 12:12:27.502673774,21.21,1,0,5,Resolved
T02224,CU0643,A006,C06,Chat,2025-02-24 14:00:00,2025-02-25 04:04:49.353108906,14.08,1,0,5,Resolved
T02225,CU0760,A017,C02,Chat,2025-07-08 09:00:00,2025-07-09 17:14:32.070203847,32.24,0,0,5,Resolved
T02226,CU0238,A002,C01,Chat,2025-07-14 10:00:00,,12.38,0,0,5,Open
T02227,CU0619,A011,C05,Email,2025-02-25 20:00:00,2025-02-26 17:23:15.524008648,21.39,1,0,5,Resolved
T02228,CU0685,A005,C02,Web,2025-09-03 17:00:00,2025-09-04 18:44:21.780542004,25.74,0,0,5,Resolved
T02229,CU0815,A017,C06,Chat,2025-02-13 17:00:00,2025-02-16 13:32:59.659189954,68.55,0,0,5,Resolved
T02230,CU0835,A014,C05,Chat,2025-06-16 10:00:00,2025-06-17 20:17:30.987355434,34.29,1,1,5,Resolved
T02231,CU0411,A002,C02,Web,2025-05-01 08:00:00,2025-05-02 01:56:05.299720450,17.93,1,0,5,Resolved
T02232,CU0072,A008,C02,Chat,2025-02-26 11:00:00,2025-02-26 22:31:38.944003594,11.53,1,0,5,Resolved
T02233,CU0670,A014,C06,Email,2025-10-28 19:00:00,2025-10-29 20:58:44.007520238,25.98,1,0,5,Resolved
T02234,CU0490,A010,C05,Chat,2025-03-31 14:00:00,2025-04-01 05:43:57.170820396,15.73,1,0,3,Resolved
T02235,CU0414,A009,C06,Web,2025-04-04 18:00:00,2025-04-05 18:59:38.557257813,24.99,1,0,5,Resolved
T02236,CU0487,A003,C01,Email,2025-11-08 14:00:00,2025-11-08 22:09:30.336005152,8.16,1,0,5,Resolved
T02237,CU0580,A011,C06,Chat,2025-11-17 14:00:00,2025-11-19 22:10:20.496702907,56.17,0,0,4,Resolved
T02238,CU0258,A002,C04,Chat,2025-01-13 15:00:00,2025-01-13 19:54:16.036169932,4.9,1,0,5,Resolved
T02239,CU0296,A006,C05,Chat,2025-04-12 20:00:00,2025-04-13 23:19:09.109790346,27.32,1,0,4,Resolved
T02240,CU0308,A005,C03,Chat,2025-09-16 13:00:00,2025-09-18 03:51:02.530537570,38.85,0,0,3,Resolved
T02241,CU0444,A012,C01,Chat,2025-10-12 15:00:00,2025-10-12 22:10:31.074729222,7.18,1,0,5,Resolved
T02242,CU0609,A009,C06,Email,2025-12-31 19:00:00,2026-01-01 18:08:41.446788892,23.14,1,0,4,Resolved
T02243,CU0038,A008,C06,Email,2025-07-22 12:00:00,2025-07-23 13:57:10.479552897,25.95,1,0,4,Resolved
T02244,CU0264,A016,C03,Chat,2025-01-03 18:00:00,2025-01-04 05:10:24.439891756,11.17,1,0,5,Resolved
T02245,CU0656,A008,C06,Chat,2025-11-15 14:00:00,2025-11-16 00:59:34.124212496,10.99,1,0,5,Resolved
T02246,CU0028,A014,C02,Web,2025-02-28 19:00:00,2025-03-01 05:32:51.820302411,10.55,1,0,5,Resolved
T02247,CU0716,A016,C02,Chat,2025-02-14 14:00:00,2025-02-14 22:58:10.769011867,8.97,1,0,5,Resolved
T02248,CU0693,A003,C01,Chat,2025-09-04 16:00:00,2025-09-05 02:47:55.061022901,10.8,1,0,4,Resolved
T02249,CU0288,A014,C03,Email,2025-08-09 12:00:00,2025-08-10 06:37:27.909774084,18.62,1,1,4,Resolved
T02250,CU0563,A002,C01,Email,2025-01-22 16:00:00,2025-01-22 22:26:49.448155938,6.45,1,0,5,Resolved
T02251,CU0442,A012,C03,Chat,2025-03-03 12:00:00,2025-03-04 01:52:11.634641580,13.87,1,0,4,Resolved
T02252,CU0226,A005,C01,Web,2025-08-04 15:00:00,2025-08-05 01:01:13.594126306,10.02,1,0,4,Resolved
T02253,CU0135,A005,C05,Chat,2025-04-04 18:00:00,2025-04-05 18:26:17.934134593,24.44,1,0,5,Resolved
T02254,CU0866,A016,C06,Chat,2025-09-07 13:00:00,2025-09-08 12:24:59.880400290,23.42,1,0,5,Resolved
T02255,CU0774,A004,C05,Chat,2025-05-31 13:00:00,2025-06-02 04:18:29.493749534,39.31,1,1,4,Resolved
T02256,CU0809,A010,C02,Chat,2025-08-03 12:00:00,2025-08-04 16:58:14.507531522,28.97,0,0,4,Resolved
T02257,CU0127,A015,C06,Chat,2025-06-23 17:00:00,2025-06-24 19:29:16.210003473,26.49,1,0,3,Resolved
T02258,CU0868,A015,C02,Chat,2025-05-14 15:00:00,2025-05-15 01:38:24.676013893,10.64,1,0,5,Resolved
T02259,CU0564,A004,C06,Email,2025-05-05 14:00:00,2025-05-06 18:51:20.858051174,28.86,1,1,3,Resolved
T02260,CU0462,A007,C04,Chat,2025-09-12 08:00:00,2025-09-12 13:35:43.959152634,5.6,1,0,5,Resolved
T02261,CU0308,A011,C03,Web,2025-07-07 09:00:00,2025-07-08 05:26:12.846935482,20.44,1,0,3,Resolved
T02262,CU0212,A011,C01,Chat,2025-08-05 08:00:00,2025-08-05 16:33:06.491280592,8.55,1,0,5,Resolved
T02263,CU0293,A003,C06,Email,2025-07-30 19:00:00,2025-07-31 19:48:31.211225132,24.81,1,0,5,Resolved
T02264,CU0157,A011,C06,Chat,2025-03-17 19:00:00,2025-03-18 12:49:19.066364756,17.82,1,0,5,Resolved
T02265,CU0712,A001,C05,Chat,2025-11-30 08:00:00,2025-12-01 15:26:41.156596395,31.44,1,1,4,Resolved
T02266,CU0854,A012,C06,Email,2025-07-25 08:00:00,2025-07-27 19:01:07.792238830,59.02,0,0,3,Resolved
T02267,CU0871,A014,C06,Chat,2025-09-20 18:00:00,2025-09-23 07:43:27.443176921,61.72,0,0,3,Resolved
T02268,CU0802,A009,C02,Email,2025-11-18 14:00:00,2025-11-19 01:14:55.291622575,11.25,1,1,4,Resolved
T02269,CU0120,A005,C05,Email,2025-12-04 12:00:00,2025-12-05 17:57:18.753761667,29.96,1,1,3,Resolved
T02270,CU0667,A005,C03,Email,2025-09-01 15:00:00,2025-09-02 08:26:01.497396472,17.43,1,0,5,Resolved
T02271,CU0773,A013,C04,Email,2025-10-15 11:00:00,,15.83,1,0,5,Open
T02272,CU0460,A008,C02,Web,2025-06-22 10:00:00,2025-06-23 00:56:50.527354585,14.95,1,0,5,Resolved
T02273,CU0503,A017,C06,Chat,2025-09-27 12:00:00,2025-09-29 12:01:53.329544878,48.03,0,1,3,Resolved
T02274,CU0346,A018,C05,Web,2025-04-28 19:00:00,2025-04-30 10:27:38.539974074,39.46,1,0,4,Resolved
T02275,CU0741,A008,C02,Chat,2025-09-17 17:00:00,2025-09-18 06:42:06.685331616,13.7,1,0,5,Resolved
T02276,CU0634,A005,C03,Chat,2025-02-01 10:00:00,2025-02-02 17:24:17.455808973,31.4,0,0,4,Resolved
T02277,CU0567,A015,C04,Web,2025-11-30 15:00:00,2025-12-01 01:59:28.922405812,10.99,1,0,5,Resolved
T02278,CU0009,A014,C05,Chat,2025-03-31 19:00:00,2025-04-01 16:05:26.096230453,21.09,1,0,5,Resolved
T02279,CU0865,A003,C06,Web,2025-08-28 20:00:00,2025-08-30 06:03:10.076364208,34.05,1,0,4,Resolved
T02280,CU0472,A018,C03,Email,2025-01-05 17:00:00,2025-01-06 22:35:39.406991801,29.59,0,0,5,Resolved
T02281,CU0861,A004,C04,Web,2025-02-26 09:00:00,2025-02-26 18:05:04.580909516,9.08,1,0,5,Resolved
T02282,CU0611,A011,C05,Chat,2025-12-27 11:00:00,2025-12-29 10:31:35.530690123,47.53,1,0,4,Resolved
T02283,CU0469,A004,C03,Email,2025-11-01 10:00:00,2025-11-01 22:49:48.995763114,12.83,1,0,4,Resolved
T02284,CU0679,A009,C04,Chat,2025-03-23 09:00:00,2025-03-23 16:47:38.186822403,7.79,1,0,5,Resolved
T02285,CU0222,A012,C01,Chat,2025-02-17 10:00:00,2025-02-17 20:45:52.459389806,10.76,1,0,5,Resolved
T02286,CU0406,A003,C02,Email,2025-10-25 12:00:00,2025-10-25 21:26:51.663938038,9.45,1,0,4,Resolved
T02287,CU0023,A005,C03,Email,2025-12-28 15:00:00,2025-12-29 15:36:54.039293125,24.62,0,0,5,Resolved
T02288,CU0671,A014,C06,Email,2025-03-03 13:00:00,2025-03-04 18:17:09.382635556,29.29,1,0,5,Resolved
T02289,CU0292,A018,C03,Email,2025-08-31 13:00:00,2025-09-01 03:41:12.851181085,14.69,1,0,4,Resolved
T02290,CU0087,A017,C02,Email,2025-04-14 11:00:00,2025-04-15 00:33:25.447722184,13.56,1,0,4,Resolved
T02291,CU0717,A014,C05,Chat,2025-09-29 09:00:00,2025-09-30 21:34:36.365507781,36.58,1,0,4,Resolved
T02292,CU0210,A018,C06,Chat,2025-06-02 20:00:00,2025-06-04 01:15:03.759455214,29.25,1,0,3,Resolved
T02293,CU0202,A003,C04,Email,2025-02-15 15:00:00,2025-02-16 22:22:57.556872152,31.38,0,1,5,Resolved
T02294,CU0131,A004,C01,Email,2025-04-29 10:00:00,2025-04-29 16:46:15.007287118,6.77,1,0,5,Resolved
T02295,CU0544,A008,C05,Chat,2025-07-16 18:00:00,2025-07-19 05:32:05.286130029,59.53,0,0,3,Resolved
T02296,CU0306,A017,C04,Chat,2025-10-19 18:00:00,2025-10-20 05:07:17.936093848,11.12,1,0,4,Resolved
T02297,CU0514,A015,C05,Chat,2025-01-08 20:00:00,2025-01-10 03:20:14.741358277,31.34,1,0,4,Resolved
T02298,CU0310,A007,C02,Email,2025-12-16 10:00:00,2025-12-16 22:59:49.034539017,13.0,1,0,4,Resolved
T02299,CU0678,A001,C01,Chat,2025-08-26 16:00:00,2025-08-26 22:57:43.124293306,6.96,1,0,5,Resolved
T02300,CU0337,A012,C03,Email,2025-11-16 20:00:00,2025-11-17 15:46:02.085295918,19.77,1,0,4,Resolved
T02301,CU0714,A006,C05,Email,2025-12-06 18:00:00,2025-12-07 21:13:21.938832843,27.22,1,0,4,Resolved
T02302,CU0420,A005,C03,Web,2025-02-26 10:00:00,2025-02-26 21:18:50.905445112,11.31,1,0,5,Resolved
T02303,CU0014,A004,C02,Chat,2025-02-04 19:00:00,2025-02-05 17:05:48.678550659,22.1,1,0,5,Resolved
T02304,CU0393,A005,C04,Web,2025-10-11 13:00:00,2025-10-12 00:30:04.246518286,11.5,1,0,5,Resolved
T02305,CU0221,A006,C06,Email,2025-03-10 14:00:00,2025-03-11 12:33:40.293795009,22.56,1,0,5,Resolved
T02306,CU0442,A012,C01,Chat,2025-02-24 15:00:00,2025-02-25 05:37:16.029870402,14.62,0,0,5,Resolved
T02307,CU0113,A003,C05,Chat,2025-06-21 18:00:00,2025-06-22 07:34:06.579665637,13.57,1,0,5,Resolved
T02308,CU0678,A009,C05,Chat,2025-11-30 09:00:00,2025-12-02 15:58:05.862334432,54.97,0,0,3,Resolved
T02309,CU0563,A017,C03,Chat,2025-10-18 15:00:00,2025-10-19 02:26:24.526375789,11.44,1,0,4,Resolved
T02310,CU0128,A018,C06,Chat,2025-07-09 18:00:00,2025-07-11 20:40:04.124216650,50.67,0,1,3,Resolved
T02311,CU0881,A015,C06,Chat,2025-03-13 15:00:00,2025-03-14 10:11:14.178714630,19.19,1,0,4,Resolved
T02312,CU0316,A005,C03,Web,2025-05-03 11:00:00,2025-05-03 22:13:18.664250523,11.22,1,0,5,Resolved
T02313,CU0189,A003,C01,Chat,2025-09-09 08:00:00,2025-09-10 06:33:54.112246243,22.57,0,1,3,Resolved
T02314,CU0001,A016,C03,Chat,2025-02-27 15:00:00,2025-03-01 06:11:36.583444186,39.19,0,0,4,Resolved
T02315,CU0223,A008,C02,Email,2025-07-11 17:00:00,2025-07-12 09:13:19.055117935,16.22,1,0,5,Resolved
T02316,CU0026,A009,C04,Web,2025-01-05 15:00:00,2025-01-06 03:47:32.992036915,12.79,1,0,5,Resolved
T02317,CU0435,A008,C06,Web,2025-04-29 20:00:00,2025-04-30 21:38:57.997767274,25.65,1,0,5,Resolved
T02318,CU0546,A003,C06,Web,2025-04-01 15:00:00,2025-04-04 09:27:01.190185351,66.45,0,1,3,Resolved
T02319,CU0334,A013,C03,Web,2025-09-06 14:00:00,2025-09-06 22:24:27.955120564,8.41,1,0,4,Resolved
T02320,CU0789,A005,C04,Chat,2025-11-30 08:00:00,2025-11-30 21:02:04.253164512,13.03,1,0,5,Resolved
T02321,CU0870,A005,C01,Chat,2025-02-23 15:00:00,2025-02-23 20:46:02.916724951,5.77,1,0,5,Resolved
T02322,CU0276,A014,C04,Chat,2025-10-19 10:00:00,2025-10-19 13:48:37.128516577,3.81,1,0,5,Resolved
T02323,CU0574,A013,C01,Web,2025-08-28 17:00:00,2025-08-29 01:42:23.186948065,8.71,1,0,5,Resolved
T02324,CU0362,A015,C06,Chat,2025-12-20 10:00:00,2025-12-22 19:25:33.727830891,57.43,0,0,4,Resolved
T02325,CU0247,A013,C06,Email,2025-11-29 19:00:00,2025-11-30 13:36:32.959692280,18.61,1,0,5,Resolved
T02326,CU0189,A001,C02,Chat,2025-02-06 11:00:00,2025-02-07 06:59:00.231270489,19.98,1,0,5,Resolved
T02327,CU0470,A008,C05,Web,2025-09-29 13:00:00,2025-10-02 21:17:58.435682514,80.3,0,0,3,Resolved
T02328,CU0129,A008,C04,Chat,2025-08-05 09:00:00,2025-08-05 22:59:59.216786851,14.0,1,0,5,Resolved
T02329,CU0606,A006,C06,Web,2025-02-11 10:00:00,2025-02-12 12:23:33.092568510,26.39,1,0,5,Resolved
T02330,CU0796,A009,C04,Web,2025-04-04 19:00:00,2025-04-05 00:04:52.571716633,5.08,1,0,5,Resolved
T02331,CU0332,A009,C02,Chat,2025-12-05 11:00:00,2025-12-05 21:08:34.791922698,10.14,1,0,5,Resolved
T02332,CU0515,A012,C05,Email,2025-07-18 14:00:00,2025-07-22 03:54:56.342969442,85.92,0,1,2,Resolved
T02333,CU0879,A018,C01,Chat,2025-05-04 20:00:00,2025-05-05 04:13:17.236065615,8.22,1,0,4,Resolved
T02334,CU0635,A012,C05,Chat,2025-04-27 16:00:00,2025-04-29 12:37:05.498210139,44.62,1,1,4,Resolved
T02335,CU0364,A017,C02,Chat,2025-11-02 08:00:00,2025-11-02 22:51:52.329534256,14.86,1,0,5,Resolved
T02336,CU0794,A015,C05,Email,2025-04-14 12:00:00,2025-04-17 23:07:43.011805303,83.13,0,0,3,Resolved
T02337,CU0039,A014,C06,Chat,2025-02-27 13:00:00,2025-02-28 09:35:48.938009909,20.6,1,0,4,Resolved
T02338,CU0530,A005,C01,Email,2025-07-29 11:00:00,2025-07-30 12:43:41.458045688,25.73,0,1,5,Resolved
T02339,CU0228,A011,C03,Email,2025-12-29 11:00:00,2025-12-30 05:03:09.364895154,18.05,1,0,5,Resolved
T02340,CU0163,A003,C05,Chat,2025-03-08 14:00:00,2025-03-11 08:26:42.527503910,66.45,0,0,4,Resolved
T02341,CU0466,A017,C02,Chat,2025-04-04 12:00:00,2025-04-04 20:04:02.231663224,8.07,1,0,5,Resolved
T02342,CU0642,A004,C04,Chat,2025-06-21 11:00:00,2025-06-21 22:57:11.078553747,11.95,1,0,4,Resolved
T02343,CU0665,A005,C05,Chat,2025-03-14 13:00:00,2025-03-15 14:58:01.354302336,25.97,1,0,5,Resolved
T02344,CU0674,A017,C03,Web,2025-08-26 12:00:00,2025-08-27 16:16:00.364071032,28.27,0,1,4,Resolved
T02345,CU0260,A003,C06,Chat,2025-04-03 10:00:00,2025-04-05 05:20:03.585120950,43.33,0,0,4,Resolved
T02346,CU0373,A010,C04,Email,2025-02-16 13:00:00,2025-02-17 02:02:39.871571697,13.04,1,0,4,Resolved
T02347,CU0102,A011,C05,Web,2025-04-06 20:00:00,2025-04-09 01:41:10.982869731,53.69,0,0,4,Resolved
T02348,CU0556,A004,C02,Chat,2025-12-06 14:00:00,2025-12-07 00:21:17.565445224,10.35,1,0,5,Resolved
T02349,CU0724,A008,C01,Email,2025-12-08 15:00:00,2025-12-08 20:31:27.668797708,5.52,1,0,4,Resolved
T02350,CU0437,A015,C01,Web,2025-07-04 20:00:00,2025-07-05 06:18:52.134286172,10.31,1,0,5,Resolved
T02351,CU0282,A013,C06,Email,2025-05-27 15:00:00,2025-05-28 15:34:08.122177653,24.57,1,0,4,Resolved
T02352,CU0300,A011,C06,Chat,2025-10-27 10:00:00,2025-10-28 08:59:38.879831832,22.99,1,0,4,Resolved
T02353,CU0586,A010,C06,Email,2025-03-12 13:00:00,2025-03-13 05:14:24.830988813,16.24,1,0,5,Resolved
T02354,CU0606,A007,C02,Web,2025-08-27 14:00:00,2025-08-29 03:29:35.776254663,37.49,0,1,4,Resolved
T02355,CU0429,A012,C04,Email,2025-09-06 14:00:00,2025-09-07 01:57:32.162241974,11.96,1,0,5,Resolved
T02356,CU0223,A001,C06,Email,2025-09-17 09:00:00,,71.74,0,0,3,Open
T02357,CU0370,A002,C05,Email,2025-03-21 09:00:00,2025-03-22 16:10:41.810276859,31.18,1,0,4,Resolved
T02358,CU0295,A015,C01,Email,2025-09-19 12:00:00,2025-09-20 01:42:34.477139350,13.71,0,0,5,Resolved
T02359,CU0089,A004,C06,Chat,2025-08-12 19:00:00,2025-08-14 19:31:54.554676855,48.53,0,0,4,Resolved
T02360,CU0366,A013,C02,Web,2025-11-16 17:00:00,2025-11-17 02:39:40.870658404,9.66,1,0,5,Resolved
T02361,CU0765,A001,C02,Chat,2025-03-05 18:00:00,2025-03-06 14:08:56.025980757,20.15,1,1,4,Resolved
T02362,CU0554,A005,C06,Web,2025-08-12 10:00:00,2025-08-16 03:55:37.826819583,89.93,0,0,3,Resolved
T02363,CU0121,A017,C04,Chat,2025-10-30 13:00:00,2025-10-31 04:01:43.857740650,15.03,1,1,4,Resolved
T02364,CU0767,A005,C03,Email,2025-04-12 15:00:00,2025-04-13 16:30:10.045736496,25.5,0,0,5,Resolved
T02365,CU0193,A018,C04,Email,2025-09-29 13:00:00,2025-09-30 08:14:05.733028939,19.23,0,0,4,Resolved
T02366,CU0554,A005,C06,Email,2025-02-06 13:00:00,2025-02-07 17:42:15.607495980,28.7,1,0,3,Resolved
T02367,CU0511,A012,C01,Chat,2025-09-20 12:00:00,2025-09-21 01:35:10.971961083,13.59,0,1,4,Resolved
T02368,CU0654,A013,C06,Email,2025-08-10 08:00:00,2025-08-12 08:18:19.263880025,48.31,0,0,4,Resolved
T02369,CU0690,A012,C03,Chat,2025-03-12 19:00:00,2025-03-13 18:58:02.287650597,23.97,1,0,4,Resolved
T02370,CU0264,A006,C01,Chat,2025-01-25 20:00:00,2025-01-26 00:21:12.405609565,4.35,1,0,5,Resolved
T02371,CU0700,A014,C04,Chat,2025-09-30 09:00:00,2025-10-01 00:44:14.730971697,15.74,1,0,3,Resolved
T02372,CU0529,A006,C04,Web,2025-03-30 13:00:00,2025-03-30 23:07:31.917811414,10.13,1,0,5,Resolved
T02373,CU0315,A015,C02,Web,2025-07-01 14:00:00,2025-07-02 05:01:30.803106277,15.03,1,0,5,Resolved
T02374,CU0094,A007,C03,Email,2025-01-23 18:00:00,2025-01-25 07:09:38.041359559,37.16,0,1,3,Resolved
T02375,CU0512,A016,C05,Email,2025-12-18 20:00:00,2025-12-19 18:17:18.643527369,22.29,1,0,4,Resolved
T02376,CU0417,A018,C05,Chat,2025-07-20 13:00:00,2025-07-21 19:29:42.413522290,30.5,1,1,4,Resolved
T02377,CU0424,A014,C05,Chat,2025-12-07 17:00:00,2025-12-09 13:20:51.505859436,44.35,1,0,5,Resolved
T02378,CU0621,A009,C06,Email,2025-02-28 20:00:00,2025-03-01 09:11:35.379607149,13.19,1,0,4,Resolved
T02379,CU0638,A008,C03,Email,2025-03-17 18:00:00,2025-03-18 01:08:22.102668178,7.14,1,0,4,Resolved
T02380,CU0162,A007,C04,Email,2025-08-11 11:00:00,2025-08-12 12:51:01.495394654,25.85,0,1,5,Resolved
T02381,CU0267,A007,C04,Chat,2025-08-09 18:00:00,2025-08-10 09:07:20.818302600,15.12,1,0,5,Resolved
T02382,CU0812,A009,C04,Chat,2025-10-16 13:00:00,2025-10-17 02:36:26.901721796,13.61,1,0,5,Resolved
T02383,CU0535,A009,C01,Chat,2025-12-05 08:00:00,2025-12-05 14:33:20.855903965,6.56,1,0,5,Resolved
T02384,CU0376,A013,C03,Email,2025-10-27 17:00:00,2025-10-28 02:07:04.146892795,9.12,1,0,5,Resolved
T02385,CU0876,A017,C02,Chat,2025-02-21 18:00:00,2025-02-22 02:12:38.960477895,8.21,1,0,5,Resolved
T02386,CU0605,A016,C03,Chat,2025-04-23 12:00:00,2025-04-24 03:02:24.813291786,15.04,1,0,3,Resolved
T02387,CU0765,A011,C06,Email,2025-11-30 13:00:00,2025-12-01 06:12:14.615694896,17.2,1,1,4,Resolved
T02388,CU0423,A018,C05,Chat,2025-07-20 12:00:00,2025-07-22 17:45:37.128869730,53.76,0,0,4,Resolved
T02389,CU0148,A017,C04,Chat,2025-11-13 09:00:00,2025-11-13 17:55:59.987194989,8.93,1,0,5,Resolved
T02390,CU0660,A009,C04,Email,2025-07-25 20:00:00,2025-07-26 11:18:09.295184246,15.3,1,0,5,Resolved
T02391,CU0735,A008,C05,Chat,2025-01-19 08:00:00,2025-01-20 17:14:29.970449134,33.24,1,0,3,Resolved
T02392,CU0526,A009,C04,Email,2025-06-22 15:00:00,2025-06-23 04:05:29.018613548,13.09,1,0,4,Resolved
T02393,CU0390,A001,C04,Web,2025-10-29 08:00:00,2025-10-29 21:46:20.432782408,13.77,1,0,4,Resolved
T02394,CU0111,A006,C05,Chat,2025-08-28 16:00:00,2025-08-30 08:06:33.224051361,40.11,1,0,4,Resolved
T02395,CU0222,A007,C01,Chat,2025-02-18 19:00:00,2025-02-19 03:41:25.713546306,8.69,1,0,5,Resolved
T02396,CU0833,A015,C04,Email,2025-03-18 16:00:00,2025-03-19 04:13:57.113897721,12.23,1,0,5,Resolved
T02397,CU0152,A005,C04,Email,2025-11-08 15:00:00,2025-11-08 18:41:14.282001754,3.69,1,0,5,Resolved
T02398,CU0595,A012,C06,Web,2025-12-24 18:00:00,2025-12-26 03:26:31.177783550,33.44,1,0,5,Resolved
T02399,CU0597,A006,C06,Chat,2025-10-02 20:00:00,2025-10-03 22:44:42.218866960,26.75,1,0,5,Resolved
T02400,CU0425,A007,C06,Web,2025-02-05 19:00:00,2025-02-07 03:13:24.810455427,32.22,1,0,5,Resolved
T02401,CU0898,A002,C04,Chat,2025-08-15 11:00:00,2025-08-15 18:53:26.260989327,7.89,1,0,5,Resolved
T02402,CU0609,A010,C02,Chat,2025-10-30 15:00:00,2025-10-31 03:08:43.829294082,12.15,1,0,5,Resolved
T02403,CU0871,A002,C05,Chat,2025-08-22 18:00:00,2025-08-24 04:57:13.319444606,34.95,1,1,3,Resolved
T02404,CU0235,A004,C06,Chat,2025-08-05 11:00:00,2025-08-08 03:24:13.490282923,64.4,0,1,2,Resolved
T02405,CU0667,A010,C06,Chat,2025-06-20 16:00:00,2025-06-21 08:12:24.090985360,16.21,1,1,4,Resolved
T02406,CU0693,A013,C06,Chat,2025-03-31 08:00:00,2025-04-01 00:27:38.843038004,16.46,1,0,5,Resolved
T02407,CU0827,A008,C02,Chat,2025-04-13 19:00:00,2025-04-14 12:48:19.241629250,17.81,1,0,4,Resolved
T02408,CU0371,A005,C05,Email,2025-09-30 15:00:00,2025-10-02 02:16:26.023196521,35.27,1,0,5,Resolved
T02409,CU0300,A017,C06,Chat,2025-01-26 17:00:00,2025-01-27 09:27:45.886744008,16.46,1,0,5,Resolved
T02410,CU0725,A007,C05,Chat,2025-01-31 18:00:00,2025-02-02 16:37:08.863949182,46.62,1,0,4,Resolved
T02411,CU0648,A006,C05,Chat,2025-05-25 10:00:00,2025-05-27 09:29:13.457383875,47.49,1,0,4,Resolved
T02412,CU0247,A002,C04,Email,2025-10-10 13:00:00,2025-10-11 04:13:23.888798029,15.22,1,0,5,Resolved
T02413,CU0275,A007,C05,Web,2025-08-28 19:00:00,2025-09-01 06:41:27.747052566,83.69,0,1,2,Resolved
T02414,CU0712,A004,C03,Chat,2025-08-04 10:00:00,2025-08-05 05:36:23.513113803,19.61,1,0,5,Resolved
T02415,CU0513,A007,C01,Web,2025-07-14 18:00:00,2025-07-15 03:20:21.596937712,9.34,1,0,5,Resolved
T02416,CU0817,A004,C06,Email,2025-02-10 11:00:00,2025-02-11 05:40:33.598145658,18.68,1,0,4,Resolved
T02417,CU0568,A004,C06,Web,2025-05-02 15:00:00,2025-05-03 23:53:28.280249894,32.89,1,1,4,Resolved
T02418,CU0883,A014,C06,Email,2025-01-30 14:00:00,2025-01-31 09:42:49.870160272,19.71,1,0,4,Resolved
T02419,CU0295,A009,C03,Chat,2025-10-04 16:00:00,2025-10-05 05:59:23.534775358,13.99,1,0,5,Resolved
T02420,CU0700,A013,C01,Email,2025-10-02 18:00:00,2025-10-03 04:28:45.285872844,10.48,1,0,4,Resolved
T02421,CU0172,A011,C03,Email,2025-04-05 12:00:00,2025-04-06 16:58:11.498644156,28.97,0,0,5,Resolved
T02422,CU0634,A010,C06,Web,2025-04-17 10:00:00,2025-04-18 15:54:25.240114022,29.91,1,0,4,Resolved
T02423,CU0376,A009,C05,Web,2025-04-26 13:00:00,2025-04-29 10:30:25.669653361,69.51,0,0,3,Resolved
T02424,CU0468,A007,C06,Email,2025-11-21 15:00:00,2025-11-22 09:11:58.180100524,18.2,1,0,5,Resolved
T02425,CU0727,A005,C03,Email,2025-06-28 17:00:00,2025-06-29 00:26:04.024113133,7.43,1,0,4,Resolved
T02426,CU0096,A017,C04,Chat,2025-10-06 17:00:00,2025-10-07 08:10:20.631002844,15.17,1,0,4,Resolved
T02427,CU0202,A008,C06,Email,2025-06-13 12:00:00,2025-06-14 05:39:51.802570576,17.66,1,0,3,Resolved
T02428,CU0504,A016,C02,Email,2025-09-12 20:00:00,2025-09-13 11:50:36.404773954,15.84,1,0,5,Resolved
T02429,CU0373,A014,C06,Email,2025-07-12 09:00:00,2025-07-13 02:01:39.749543587,17.03,1,0,5,Resolved
T02430,CU0507,A011,C05,Chat,2025-04-12 09:00:00,2025-04-13 05:41:01.070012558,20.68,1,0,4,Resolved
T02431,CU0388,A016,C01,Web,2025-11-16 08:00:00,2025-11-16 12:04:09.014296458,4.07,1,0,4,Resolved
T02432,CU0059,A012,C01,Chat,2025-09-16 20:00:00,2025-09-17 04:25:19.740333360,8.42,1,0,5,Resolved
T02433,CU0843,A015,C06,Chat,2025-10-08 10:00:00,2025-10-09 06:55:58.859647154,20.93,1,0,4,Resolved
T02434,CU0622,A015,C05,Chat,2025-12-13 15:00:00,2025-12-14 23:16:50.503877090,32.28,1,0,4,Resolved
T02435,CU0550,A012,C06,Chat,2025-04-01 18:00:00,2025-04-03 23:16:55.862628294,53.28,0,1,3,Resolved
T02436,CU0135,A014,C06,Chat,2025-02-03 17:00:00,2025-02-05 02:54:08.375854269,33.9,1,0,5,Resolved
T02437,CU0178,A015,C04,Chat,2025-08-01 20:00:00,2025-08-02 02:47:07.580929927,6.79,1,0,4,Resolved
T02438,CU0537,A005,C06,Chat,2025-04-30 08:00:00,2025-05-01 16:52:02.815807364,32.87,1,0,5,Resolved
T02439,CU0048,A016,C06,Chat,2025-06-09 13:00:00,2025-06-10 15:17:21.804282311,26.29,1,0,4,Resolved
T02440,CU0426,A010,C02,Chat,2025-03-27 14:00:00,2025-03-28 03:23:49.423490008,13.4,1,0,4,Resolved
